tconst,primaryTitle,startYear,the_numbers_url,found_url,normalized_title,kaggle_year,kaggle_title,Production_Countries
tt7329656,47 Meters Down: Uncaged,2019.0,https://www.the-numbers.com/movie/47-Meters-Down-Uncaged-(2019),True,47 meters down uncaged,2019,47 Meters Down: Uncaged,"United Kingdom, United States of America"
tt7334528,Uncle Drew,2018.0,https://www.the-numbers.com/movie/Uncle-Drew,True,uncle drew,2018,Uncle Drew,United States of America
tt7349662,BlacKkKlansman,2018.0,https://www.the-numbers.com/movie/BlacKkKlansman,True,blackkklansman,2018,BlacKkKlansman,United States of America
tt7349950,It: Chapter Two,2019.0,https://www.the-numbers.com/movie/It-Chapter-Two-(2019),True,it chapter two,2019,It Chapter Two,United States of America
tt7388562,"Paul, Apostle of Christ",2018.0,https://www.the-numbers.com/movie/Paul-Apostle-of-Christ,True,paul apostle of christ,2018,"Paul, Apostle of Christ",United States of America
tt7390646,Black and Blue,2019.0,https://www.the-numbers.com/movie/Black-and-Blue-(2019),True,black and blue,2019,Black and Blue,United States of America
tt7401588,Instant Family,2018.0,https://www.the-numbers.com/movie/Instant-Family-(2018),True,instant family,2018,Instant Family,United States of America
tt7405458,A Man Called Otto,2022.0,https://www.the-numbers.com/movie/Man-Called-Otto-A-(2022),True,a man called otto,2022,A Man Called Otto,"Sweden, United States of America"
tt7424200,Teen Titans GO! To the Movies,2018.0,https://www.the-numbers.com/movie/Teen-Titans-GO-To-the-Movies,True,teen titans go to the movies,2018,Teen Titans GO! To the Movies,United States of America
tt7456310,Anna,2019.0,https://www.the-numbers.com/movie/Anna,True,anna,2019,Anna,"France, Guadaloupe, Russia, Serbia, United States of America"
tt7466442,The Bob's Burgers Movie,2022.0,https://www.the-numbers.com/movie/Bobs-Burgers-Movie-The-(2022),True,the bobs burgers movie,2022,The Bob's Burgers Movie,United States of America
tt7504726,The Call of the Wild,2020.0,https://www.the-numbers.com/movie/Call-of-the-Wild-The-(2020),True,the call of the wild,2020,The Call of the Wild,"Canada, United States of America"
tt7510222,Despicable Me 4,2024.0,https://www.the-numbers.com/movie/Despicable-Me-4-(2024),True,despicable me 4,2024,Despicable Me 4,United States of America
tt7510346,The Turning,2020.0,https://www.the-numbers.com/movie/Turning-The-(2020),True,the turning,2020,The Turning,"India, United States of America"
tt7535780,The Great Wall,2016.0,https://www.the-numbers.com/movie/Great-Wall-The,True,the great wall,2016,The Great Wall,"China, Japan, United States of America"
tt7545266,Like a Boss,2020.0,https://www.the-numbers.com/movie/Like-a-Boss,True,like a boss,2020,Like a Boss,United States of America
tt7547410,Dora and the Lost City of Gold,2019.0,https://www.the-numbers.com/movie/Dora-and-the-Lost-City-of-Gold-(2019),True,dora and the lost city of gold,2019,Dora and the Lost City of Gold,"Australia, United States of America"
tt7549996,Judy,2019.0,https://www.the-numbers.com/movie/Judy-(2019),True,judy,2019,Judy,"France, United Kingdom, United States of America"
tt7599146,Sound of Freedom,2023.0,https://www.the-numbers.com/movie/Sound-of-Freedom-(2023),True,sound of freedom,2023,Sound of Freedom,United States of America
tt7616798,A Dog's Way Home,2019.0,https://www.the-numbers.com/movie/Dogs-Way-Home-A-(2019),True,a dogs way home,2019,A Dog's Way Home,"China, United States of America"
tt7634968,What Men Want,2019.0,https://www.the-numbers.com/movie/What-Men-Want-(2019),True,what men want,2019,What Men Want,United States of America
tt7657566,Death on the Nile,2022.0,https://www.the-numbers.com/movie/Death-on-the-Nile-(2022),True,death on the nile,2022,Death on the Nile,United States of America
tt7668870,Searching,2018.0,https://www.the-numbers.com/movie/Searching-(2018),True,searching,2018,Searching,"Russia, United States of America"
tt7693316,Devotion,2022.0,https://www.the-numbers.com/movie/Devotion-(2022),True,devotion,2022,Devotion,United States of America
tt7734218,Stuber,2019.0,https://www.the-numbers.com/movie/Stuber-(2019),True,stuber,2019,Stuber,United States of America
tt7737786,Greenland,2020.0,https://www.the-numbers.com/movie/Greenland-(2020),True,greenland,2020,Greenland,"United Kingdom, United States of America"
tt7740496,Nightmare Alley,2021.0,https://www.the-numbers.com/movie/Nightmare-Alley-(2021),True,nightmare alley,2021,Nightmare Alley,United States of America
tt7752126,Brightburn,2019.0,https://www.the-numbers.com/movie/Brightburn-(2019),True,brightburn,2019,Brightburn,United States of America
tt7762424,Quarantine,2008.0,https://www.the-numbers.com/movie/Quarantine,True,quarantine,2008,Quarantine,"Spain, United States of America"
tt7784604,Hereditary,2018.0,https://www.the-numbers.com/movie/Hereditary-(2018),True,hereditary,2018,Hereditary,United States of America
tt7785302,Spotlight,2015.0,https://www.the-numbers.com/movie/Spotlight,True,spotlight,2015,Spotlight,United States of America
tt7798634,Ready or Not,2019.0,https://www.the-numbers.com/movie/Ready-or-Not-(2019),True,ready or not,2019,Ready or Not,United States of America
tt7798646,The Photograph,2020.0,https://www.the-numbers.com/movie/Photograph-The-(2020),True,the photograph,2020,The Photograph,"United States of America, China"
tt7888964,Nobody,2021.0,https://www.the-numbers.com/movie/Nobody-(2021),True,nobody,2021,Nobody,United States of America
tt7958736,Ma,2019.0,https://www.the-numbers.com/movie/Ma-(2019),True,ma,2019,Ma,"Japan, United States of America"
tt7959026,The Mule,2018.0,https://www.the-numbers.com/movie/Mule-The-(2018),True,the mule,2018,The Mule,"Canada, United States of America"
tt7975244,Jumanji: The Next Level,2019.0,https://www.the-numbers.com/movie/Jumanji-The-Next-Level-(2019),True,jumanji the next level,2019,Jumanji: The Next Level,United States of America
tt8004664,Come Play,2020.0,https://www.the-numbers.com/movie/Come-Play-(2020),True,come play,2020,Come Play,"India, United States of America"
tt8005118,House Party,2023.0,https://www.the-numbers.com/movie/House-Party-(2023),True,house party,2023,House Party,United States of America
tt8041270,Jurassic World: Dominion,2022.0,https://www.the-numbers.com/movie/Jurassic-World-Dominion-(2022),True,jurassic world dominion,2022,Jurassic World Dominion,United States of America
tt8085790,Little,2019.0,https://www.the-numbers.com/movie/Little-(2019),True,little,2019,Little,United States of America
tt8093700,The Woman King,2022.0,https://www.the-numbers.com/movie/Woman-King-The-(2022),True,the woman king,2022,The Woman King,"Canada, United States of America"
tt8097030,Turning Red,2022.0,https://www.the-numbers.com/movie/Turning-Red-(2022),True,turning red,2022,Turning Red,United States of America
tt8097306,Nobody's Fool,2018.0,https://www.the-numbers.com/movie/Nobodys-Fool-(2018),True,nobodys fool,2018,Nobody's Fool,United States of America
tt8110652,Bodies Bodies Bodies,2022.0,https://www.the-numbers.com/movie/Bodies-Bodies-Bodies,True,bodies bodies bodies,2022,Bodies Bodies Bodies,United States of America
tt8115900,The Bad Guys,2022.0,https://www.the-numbers.com/movie/Bad-Guys-The,True,the bad guys,2022,The Bad Guys,United States of America
tt8155288,Happy Death Day 2U,2019.0,https://www.the-numbers.com/movie/Happy-Death-Day-2U-(2019),True,happy death day 2u,2019,Happy Death Day 2U,United States of America
tt8186318,Overcomer,2019.0,https://www.the-numbers.com/movie/Overcomer-(2019),True,overcomer,2019,Overcomer,United States of America
tt8242084,My Spy,2020.0,https://www.the-numbers.com/movie/My-Spy-(2020),True,my spy,2020,My Spy,United States of America
tt8244784,The Hunt,2020.0,https://www.the-numbers.com/movie/Hunt-The-(2020),True,the hunt,2020,The Hunt,"Japan, United States of America"
tt8267604,Capernaum,2018.0,https://www.the-numbers.com/movie/Chaos,True,capernaum,2018,Capernaum,"France, Lebanon, United Kingdom, United States of America"
tt8277246,His Only Son,2023.0,https://www.the-numbers.com/movie/His-Only-Son-(2023),True,his only son,2023,His Only Son,United States of America
tt8350360,Annabelle Comes Home,2019.0,https://www.the-numbers.com/movie/Annabelle-Comes-Home-(2019),True,annabelle comes home,2019,Annabelle Comes Home,United States of America
tt8364368,Crawl,2019.0,https://www.the-numbers.com/movie/Crawl-(2019),True,crawl,2019,Crawl,"Canada, Serbia, United States of America"
tt8367814,The Gentlemen,2019.0,https://www.the-numbers.com/movie/Gentlemen-The,True,the gentlemen,2019,The Gentlemen,"United Kingdom, United States of America"
tt8368368,The Apprentice,2024.0,https://www.the-numbers.com/movie/Apprentice-The-(2024),True,the apprentice,2024,The Apprentice,"Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America"
tt8373206,About My Father,2023.0,https://www.the-numbers.com/movie/About-My-Father-(2023),True,about my father,2023,About My Father,United States of America
tt8376234,Peter Rabbit 2: The Runaway,2021.0,https://www.the-numbers.com/movie/Peter-Rabbit-2-The-Runaway,True,peter rabbit 2 the runaway,2021,Peter Rabbit 2: The Runaway,"Australia, United States of America"
tt8385474,A Dog's Journey,2019.0,https://www.the-numbers.com/movie/Dogs-Journey-A-(2019),True,a dogs journey,2019,A Dog's Journey,"Canada, China, India, United States of America"
tt8521778,Bob Marley: One Love,2024.0,https://www.the-numbers.com/movie/Bob-Marley-One-Love-(2024),True,bob marley one love,2024,Bob Marley: One Love,United States of America
tt8544498,The Way Back,2020.0,https://www.the-numbers.com/movie/Way-Back-The-(2020),True,the way back,2020,The Way Back,"United States of America, Canada"
tt8579674,1917,2019.0,https://www.the-numbers.com/movie/1917-(2019),True,1917,2019,1917,"India, Spain, United Kingdom, United States of America"
tt8589698,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023.0,https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-Mutant-Mayhem-(2023),True,teenage mutant ninja turtles mutant mayhem,2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,"Canada, France, United States of America"
tt8633478,Run,2020.0,https://www.the-numbers.com/movie/Run-(2020),True,run,2020,Run,United States of America
tt8637428,The Farewell,2019.0,https://www.the-numbers.com/movie/Farewell-The-(2019),True,the farewell,2019,The Farewell,"China, United States of America"
tt8663516,Child's Play,2019.0,https://www.the-numbers.com/movie/Childs-Play-(2019),True,childs play,2019,Child's Play,"Canada, United States of America"
tt8688634,21 Bridges,2019.0,https://www.the-numbers.com/movie/21-Bridges-(2019),True,21 bridges,2019,21 Bridges,United States of America
tt8722346,Queen & Slim,2019.0,https://www.the-numbers.com/movie/Queen-and-Slim-(2019),True,queen slim,2019,Queen & Slim,"Canada, United States of America"
tt8760708,M3GAN,2022.0,https://www.the-numbers.com/movie/M3GAN,True,m3gan,2022,M3GAN,United States of America
tt8772262,Midsommar,2019.0,https://www.the-numbers.com/movie/Midsommar-(2019),True,midsommar,2019,Midsommar,"Sweden, United States of America"
tt8790086,Kraven the Hunter,2024.0,https://www.the-numbers.com/movie/Kraven-the-Hunter-(2024),True,kraven the hunter,2024,Kraven: The Hunter,United States of America
tt8829830,Fatale,2020.0,https://www.the-numbers.com/movie/Fatale-(2020),True,fatale,2020,Fatale,United States of America
tt8847712,The French Dispatch,2021.0,https://www.the-numbers.com/movie/French-Dispatch-The,True,the french dispatch,2021,The French Dispatch,United States of America
tt8864596,Transformers One,2024.0,https://www.the-numbers.com/movie/Transformers-One-(2024),True,transformers one,2024,Transformers One,United States of America
tt8912936,DC League of Super-Pets,2022.0,https://www.the-numbers.com/movie/DC-League-of-Super-Pets-(2022),True,dc league of superpets,2022,DC League of Super-Pets,"Canada, United States of America"
tt8946378,Knives Out,2019.0,https://www.the-numbers.com/movie/Knives-Out-(2019),True,knives out,2019,Knives Out,United States of America
tt9024106,Unplanned,2019.0,https://www.the-numbers.com/movie/Unplanned-(2019),True,unplanned,2019,Unplanned,United States of America
tt9032400,Eternals,2021.0,https://www.the-numbers.com/movie/Eternals-(2021),True,eternals,2021,Eternals,United States of America
tt9071322,Dark Waters,2019.0,https://www.the-numbers.com/movie/Dark-Waters,True,dark waters,2019,Dark Waters,United States of America
tt9086228,Gretel & Hansel,2020.0,https://www.the-numbers.com/movie/Gretel-and-Hansel-(2020),True,gretel hansel,2020,Gretel & Hansel,"Canada, Ireland, United States of America"
tt9100018,Cobweb,2023.0,https://www.the-numbers.com/movie/Cobweb-(2023),True,cobweb,2023,Cobweb,United States of America
tt9114286,Black Panther: Wakanda Forever,2022.0,https://www.the-numbers.com/movie/Black-Panther-Wakanda-Forever-(2022),True,black panther wakanda forever,2022,Black Panther: Wakanda Forever,United States of America
tt9134216,Playing with Fire,2019.0,https://www.the-numbers.com/movie/Playing-with-Fire-(2019),True,playing with fire,2019,Playing with Fire,United States of America
tt9173418,Brahms: The Boy II,2020.0,https://www.the-numbers.com/movie/Brahms-The-Boy-II-(2020),True,brahms the boy ii,2020,Brahms: The Boy II,"Australia, Canada, China, United States of America"
tt9185206,"Are You There God? It's Me, Margaret.",2023.0,https://www.the-numbers.com/movie/Are-You-There-God-Its-Me-Margaret,True,are you there god its me margaret,2023,"Are You There God? It's Me, Margaret.",United States of America
tt9208444,Impractical Jokers: The Movie,2020.0,https://www.the-numbers.com/movie/Impractical-Jokers-The-Movie,True,impractical jokers the movie,2020,Impractical Jokers: The Movie,United States of America
tt9214772,Monkey Man,2024.0,https://www.the-numbers.com/movie/Monkey-Man-(2024),True,monkey man,2024,Monkey Man,"Canada, Singapore, United States of America"
tt9216870,Book Club,2018.0,https://www.the-numbers.com/movie/Book-Club-(2018),True,book club,2018,Book Club,United States of America
tt9218128,Gladiator II,2024.0,https://www.the-numbers.com/movie/Gladiator-II-(2024),True,gladiator ii,2024,Gladiator II,United States of America
tt9224104,Meg 2: The Trench,2023.0,https://www.the-numbers.com/movie/Meg-2-The-Trench-(2023),True,meg 2 the trench,2023,Meg 2: The Trench,"China, United States of America"
tt9243804,The Green Knight,2021.0,https://www.the-numbers.com/movie/Green-Knight-The,True,the green knight,2021,The Green Knight,"Canada, Ireland, United States of America"
tt9271672,Prey for the Devil,2022.0,https://www.the-numbers.com/movie/Prey-for-the-Devil-(2022),True,prey for the devil,2022,Prey for the Devil,United States of America
tt9340860,Let Him Go,2020.0,https://www.the-numbers.com/movie/Let-Him-Go-(2020),True,let him go,2020,Let Him Go,"Canada, United States of America"
tt9357050,Dear Evan Hansen,2021.0,https://www.the-numbers.com/movie/Dear-Evan-Hansen,True,dear evan hansen,2021,Dear Evan Hansen,"Japan, United States of America"
tt9362722,Spider-Man: Across the Spider-Verse,2023.0,https://www.the-numbers.com/movie/Spider-Man-Across-the-Spider-Verse-(2023),True,spiderman across the spiderverse,2023,Spider-Man: Across the Spider-Verse,United States of America
tt9362930,Blue Beetle,2023.0,https://www.the-numbers.com/movie/Blue-Beetle-(2023),True,blue beetle,2023,Blue Beetle,United States of America
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021.0,https://www.the-numbers.com/movie/Shang-Chi-and-the-Legend-of-the-Ten-Rings-(2021),True,shangchi and the legend of the ten rings,2021,Shang-Chi and the Legend of the Ten Rings,United States of America
