tconst,primaryTitle,startYear,the_numbers_url,found_url
tt0389790,Bee Movie,2007.0,https://www.the-numbers.com/movie/Bee-Movie,True
tt0389860,Click,2006.0,https://www.the-numbers.com/movie/Click,True
tt0390022,Friday Night Lights,2004.0,https://www.the-numbers.com/movie/Friday-Night-Lights,True
tt0390221,Maria Full of Grace,2004.0,https://www.the-numbers.com/movie/Maria-Full-of-Grace,True
tt0390521,Super Size Me,2004.0,https://www.the-numbers.com/movie/Super-Size-Me,True
tt0391198,The Grudge,2004.0,https://www.the-numbers.com/movie/Grudge-The-(2004),True
tt0391304,A Lot Like Love,2005.0,https://www.the-numbers.com/movie/Lot-Like-Love-A,True
tt0393162,Coach Carter,2005.0,https://www.the-numbers.com/movie/Coach-Carter-(2005),True
tt0393597,Earth,2007.0,https://www.the-numbers.com/movie/Earth,True
tt0393735,The Shaggy Dog,2006.0,https://www.the-numbers.com/movie/Shaggy-Dog-The-(2006),True
tt0395119,Captain Alatriste: The Spanish Musketeer,2006.0,https://www.the-numbers.com/movie/Alatriste,True
tt0395169,Hotel Rwanda,2004.0,https://www.the-numbers.com/movie/Hotel-Rwanda,True
tt0395251,The Producers,2005.0,https://www.the-numbers.com/movie/Producers-The-(2005),True
tt0395514,The Last Trapper,2004.0,,False
tt0395584,The Devil's Rejects,2005.0,https://www.the-numbers.com/movie/Devils-Rejects-The-(2005),True
tt0395699,The Pacifier,2005.0,https://www.the-numbers.com/movie/Pacifier-The,True
tt0395972,North Country,2005.0,https://www.the-numbers.com/movie/North-Country,True
tt0396171,Perfume: The Story of a Murderer,2006.0,https://www.the-numbers.com/movie/Perfume-The-Story-of-a-Murderer,True
tt0396269,Wedding Crashers,2005.0,https://www.the-numbers.com/movie/Wedding-Crashers,True
tt0396555,Meet the Robinsons,2007.0,https://www.the-numbers.com/movie/Meet-the-Robinsons,True
tt0396592,Fat Albert,2004.0,https://www.the-numbers.com/movie/Fat-Albert,True
tt0396652,Ice Princess,2005.0,https://www.the-numbers.com/movie/Ice-Princess,True
tt0396752,Nanny McPhee,2005.0,https://www.the-numbers.com/movie/Nanny-McPhee,True
tt0397065,House of Wax,2005.0,https://www.the-numbers.com/movie/House-of-Wax-(2005),True
tt0397078,Just My Luck,2006.0,https://www.the-numbers.com/movie/Just-My-Luck-(2006),True
tt0397101,The Skeleton Key,2005.0,https://www.the-numbers.com/movie/Skeleton-Key-The-(2005),True
tt0397313,Eight Below,2006.0,https://www.the-numbers.com/movie/Eight-Below,True
tt0397535,Memoirs of a Geisha,2005.0,https://www.the-numbers.com/movie/Memoirs-of-a-Geisha,True
tt0397892,Bolt,2008.0,https://www.the-numbers.com/movie/Bolt,True
tt0398017,Derailed,2005.0,https://www.the-numbers.com/movie/Derailed,True
tt0398165,The Longest Yard,2005.0,https://www.the-numbers.com/movie/Longest-Yard-The-(2005),True
tt0398286,Tangled,2010.0,https://www.the-numbers.com/movie/Tangled,True
tt0398375,Rumor Has It...,2005.0,https://www.the-numbers.com/movie/Rumor-Has-It,True
tt0398712,Assault on Precinct 13,2005.0,https://www.the-numbers.com/movie/Assault-on-Precinct-13,True
tt0398808,Bridge to Terabithia,2007.0,https://www.the-numbers.com/movie/Bridge-to-Terabithia-(2007),True
tt0399146,A History of Violence,2005.0,https://www.the-numbers.com/movie/History-of-Violence-A-(2005),True
tt0399201,The Island,2005.0,https://www.the-numbers.com/movie/Island-The-(2005),True
tt0399295,Lord of War,2005.0,https://www.the-numbers.com/movie/Lord-of-War,True
tt0399877,What the #$*! Do We (K)now!?,2004.0,https://www.the-numbers.com/movie/What-the-Bleep-Do-We-Know,True
tt0400497,Herbie: Fully Loaded,2005.0,https://www.the-numbers.com/movie/Herbie-Fully-Loaded,True
tt0400717,Open Season,2006.0,https://www.the-numbers.com/movie/Open-Season-(2006),True
tt0400761,Quill: The Life of a Guide Dog,2004.0,,False
tt0401383,The Diving Bell and the Butterfly,2007.0,,False
tt0401445,A Good Year,2006.0,https://www.the-numbers.com/movie/Good-Year-A,True
tt0401711,"Paris, Je T'aime",2006.0,https://www.the-numbers.com/movie/Paris-Je-T-aime,True
tt0401729,John Carter,2012.0,https://www.the-numbers.com/movie/John-Carter-of-Mars,True
tt0401792,Sin City,2005.0,https://www.the-numbers.com/movie/Sin-City,True
tt0401855,Underworld: Evolution,2006.0,https://www.the-numbers.com/movie/Underworld-Evolution,True
tt0401997,Breach,2007.0,https://www.the-numbers.com/movie/Breach-(2007),True
tt0402022,Æon Flux,2005.0,https://www.the-numbers.com/movie/Aeon-Flux,True
tt0402294,Iznogoud- Caliph Instead of the Caliph,2005.0,,False
tt0402894,Casanova,2005.0,https://www.the-numbers.com/movie/Casanova,True
tt0402901,The Cave,2005.0,https://www.the-numbers.com/movie/Cave-The,True
tt0403358,Night Watch,2004.0,,False
tt0403455,Roll Bounce,2005.0,https://www.the-numbers.com/movie/Roll-Bounce,True
tt0403508,The Sisterhood of the Traveling Pants,2005.0,https://www.the-numbers.com/movie/Sisterhood-of-the-Traveling-Pants-The,True
tt0403703,Yu-Gi-Oh!: The Movie,2004.0,https://www.the-numbers.com/movie/Yu-Gi-Oh,True
tt0404032,The Exorcism of Emily Rose,2005.0,https://www.the-numbers.com/movie/Exorcism-of-Emily-Rose-The-(2005),True
tt0405094,The Lives of Others,2006.0,,False
tt0405159,Million Dollar Baby,2004.0,https://www.the-numbers.com/movie/Million-Dollar-Baby,True
tt0405325,Sky High,2005.0,https://www.the-numbers.com/movie/Sky-High,True
tt0405422,The 40-Year-Old Virgin,2005.0,https://www.the-numbers.com/movie/40-Year-Old-Virgin-The,True
tt0405469,The Wild,2006.0,https://www.the-numbers.com/movie/Wild-The,True
tt0405821,Casshern,2004.0,,False
tt0406375,Zathura: A Space Adventure,2005.0,https://www.the-numbers.com/movie/Zathura,True
tt0406759,The Eye,2008.0,https://www.the-numbers.com/movie/Eye-The-(2008),True
tt0406816,The Guardian,2006.0,https://www.the-numbers.com/movie/Guardian-The-(2006),True
tt0406941,Lorelei,2005.0,https://www.the-numbers.com/movie/Lorelei,True
tt0407121,Pooh's Heffalump Movie,2005.0,https://www.the-numbers.com/movie/Poohs-Heffalump-Movie,True
tt0407265,Transamerica,2005.0,https://www.the-numbers.com/movie/Transamerica,True
tt0407304,War of the Worlds,2005.0,https://www.the-numbers.com/movie/War-of-the-Worlds,True
tt0407887,The Departed,2006.0,https://www.the-numbers.com/movie/Departed-The-(2006),True
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007.0,https://www.the-numbers.com/movie/Sweeney-Todd-The-Demon-Barber-of-Fleet-Street-(2007),True
tt0408306,Munich,2005.0,https://www.the-numbers.com/movie/Munich-(2005),True
tt0408345,Firewall,2006.0,https://www.the-numbers.com/movie/Firewall,True
tt0408524,Bad News Bears,2005.0,,False
tt0408790,Flightplan,2005.0,https://www.the-numbers.com/movie/Flightplan,True
tt0408839,The Heartbreak Kid,2007.0,https://www.the-numbers.com/movie/Heartbreak-Kid-The-(2007),True
tt0408985,Last Holiday,2006.0,https://www.the-numbers.com/movie/Last-Holiday,True
tt0409072,Windstruck,2004.0,,False
tt0409182,Poseidon,2006.0,https://www.the-numbers.com/movie/Poseidon,True
tt0409184,Russian Dolls,2005.0,https://www.the-numbers.com/movie/Russian-Dolls,True
tt0409459,Watchmen,2009.0,https://www.the-numbers.com/movie/Watchmen,True
tt0409847,Cowboys & Aliens,2011.0,https://www.the-numbers.com/movie/Cowboys-and-Aliens-(2011),True
tt0409904,Day Watch,2006.0,,False
tt0410097,Hustle & Flow,2005.0,https://www.the-numbers.com/movie/Hustle-and-Flow,True
tt0410297,The Lake House,2006.0,https://www.the-numbers.com/movie/Lake-House-The-(2006),True
tt0410377,Nim's Island,2008.0,https://www.the-numbers.com/movie/Nims-Island,True
tt0411061,88 Minutes,2007.0,https://www.the-numbers.com/movie/88-Minutes,True
tt0411477,Hellboy II: The Golden Army,2008.0,,False
tt0412019,Broken Flowers,2005.0,https://www.the-numbers.com/movie/Broken-Flowers-(2005),True
tt0412080,The World's Fastest Indian,2005.0,https://www.the-numbers.com/movie/Worlds-Fastest-Indian-The,True
tt0412535,The Brice Man,2005.0,,False
tt0413015,Mrs. Henderson Presents,2005.0,https://www.the-numbers.com/movie/Mrs-Henderson-Presents,True
tt0413099,Evan Almighty,2007.0,https://www.the-numbers.com/movie/Evan-Almighty,True
tt0413267,Shrek the Third,2007.0,https://www.the-numbers.com/movie/Shrek-the-Third,True
tt0413300,Spider-Man 3,2007.0,https://www.the-numbers.com/movie/Spider-Man-3,True
tt0413895,Charlotte's Web,2006.0,https://www.the-numbers.com/movie/Charlottes-Web-(2006),True
tt0414055,Elizabeth: The Golden Age,2007.0,https://www.the-numbers.com/movie/Elizabeth-The-Golden-Age,True
tt0414387,Pride & Prejudice,2005.0,https://www.the-numbers.com/movie/Pride-and-Prejudice-(2005),True
tt0414852,District B13,2004.0,https://www.the-numbers.com/movie/Banlieue-13,True
tt0414853,Barnyard,2006.0,https://www.the-numbers.com/movie/Barnyard-The-Original-Party-Animals,True
tt0414982,Final Destination 3,2006.0,https://www.the-numbers.com/movie/Final-Destination-3,True
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006.0,https://www.the-numbers.com/movie/Talladega-Nights-The-Ballad-of-Ricky-Bobby,True
tt0416044,Mongol: The Rise of Genghis Khan,2007.0,https://www.the-numbers.com/movie/Mongol,True
tt0416212,The Secret Life of Bees,2008.0,https://www.the-numbers.com/movie/Secret-Life-of-Bees-The,True
tt0416236,The Spiderwick Chronicles,2008.0,https://www.the-numbers.com/movie/Spiderwick-Chronicles-The,True
tt0416315,Wolf Creek,2005.0,https://www.the-numbers.com/movie/Wolf-Creek,True
tt0416316,Wolfhound,2006.0,,False
tt0416320,Match Point,2005.0,https://www.the-numbers.com/movie/Match-Point,True
tt0416496,Bandidas,2006.0,https://www.the-numbers.com/movie/Bandidas,True
tt0416508,Becoming Jane,2007.0,https://www.the-numbers.com/movie/Becoming-Jane,True
tt0417001,Must Love Dogs,2005.0,,False
tt0417148,Snakes on a Plane,2006.0,https://www.the-numbers.com/movie/Snakes-on-a-Plane,True
tt0417217,Two for the Money,2005.0,,False
tt0417397,9th Company,2005.0,https://www.the-numbers.com/movie/9th-Company,True
tt0417433,Annapolis,2006.0,https://www.the-numbers.com/movie/Annapolis,True
tt0417741,Harry Potter and the Half-Blood Prince,2009.0,https://www.the-numbers.com/movie/Harry-Potter-and-the-Half-Blood-Prince,True
tt0417944,Manual of Love,2005.0,,False
tt0417976,The Promise,2005.0,,False
tt0418259,Do You Know Claudia?,2004.0,,False
tt0418279,Transformers,2007.0,https://www.the-numbers.com/movie/Transformers,True
tt0418599,Christmas in Love,2004.0,,False
tt0418647,Dreamer,2005.0,https://www.the-numbers.com/movie/Dreamer-Inspired-by-a-True-Story,True
tt0418689,Flags of Our Fathers,2006.0,https://www.the-numbers.com/movie/Flags-of-Our-Fathers,True
tt0418763,Jarhead,2005.0,https://www.the-numbers.com/movie/Jarhead-(2005),True
tt0418819,Land of the Dead,2005.0,,False
tt0419198,The Tiger and the Snow,2005.0,,False
tt0419706,Doom,2005.0,https://www.the-numbers.com/movie/Doom,True
tt0419887,The Kite Runner,2007.0,https://www.the-numbers.com/movie/Kite-Runner-The,True
tt0419946,The Marine,2006.0,https://www.the-numbers.com/movie/Marine-The,True
tt0419984,Mr. Woodcock,2007.0,https://www.the-numbers.com/movie/Mr-Woodcock,True
tt0420087,A Prairie Home Companion,2006.0,https://www.the-numbers.com/movie/Prairie-Home-Companion-A,True
tt0420223,Stranger Than Fiction,2006.0,https://www.the-numbers.com/movie/Stranger-Than-Fiction,True
tt0420238,The Tale of Despereaux,2008.0,https://www.the-numbers.com/movie/Tale-of-Despereaux-The,True
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006.0,https://www.the-numbers.com/movie/Texas-Chainsaw-Massacre-The-Beginning-The-(2006),True
tt0421054,Domino,2005.0,https://www.the-numbers.com/movie/Domino,True
tt0421073,Street Kings,2008.0,https://www.the-numbers.com/movie/Street-Kings,True
tt0421206,Gridiron Gang,2006.0,https://www.the-numbers.com/movie/Gridiron-Gang,True
tt0421239,Red Eye,2005.0,https://www.the-numbers.com/movie/Red-Eye,True
tt0421715,The Curious Case of Benjamin Button,2008.0,https://www.the-numbers.com/movie/Curious-Case-of-Benjamin-Button-The,True
tt0421729,Big Momma's House 2,2006.0,https://www.the-numbers.com/movie/Big-Mommas-House-2,True
tt0422093,Diary of a Mad Black Woman,2005.0,https://www.the-numbers.com/movie/Diary-of-a-Mad-Black-Woman,True
tt0422720,Marie Antoinette,2006.0,https://www.the-numbers.com/movie/Marie-Antoinette,True
tt0422774,Are We Done Yet?,2007.0,https://www.the-numbers.com/movie/Are-We-Done-Yet,True
tt0423294,Surf's Up,2007.0,https://www.the-numbers.com/movie/Surfs-Up-(2007),True
tt0424095,Flushed Away,2006.0,https://www.the-numbers.com/movie/Flushed-Away,True
tt0424205,Joyeux Noel,2005.0,https://www.the-numbers.com/movie/Joyeux-Noel,True
tt0424345,Clerks II,2006.0,https://www.the-numbers.com/movie/Clerks-II,True
tt0424430,Crying Out Love in the Center of the World,2004.0,,False
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,2005.0,https://www.the-numbers.com/movie/Adventures-of-Sharkboy-and-Lavagirl-in-3-D-The,True
tt0424823,Balls of Fury,2007.0,https://www.the-numbers.com/movie/Balls-of-Fury,True
tt0424993,Employee of the Month,2006.0,https://www.the-numbers.com/movie/Employee-of-the-Month-(2006),True
tt0425061,Get Smart,2008.0,https://www.the-numbers.com/movie/Get-Smart,True
tt0425112,Hot Fuzz,2007.0,https://www.the-numbers.com/movie/Hot-Fuzz,True
tt0425123,Just Like Heaven,2005.0,https://www.the-numbers.com/movie/Just-Like-Heaven-(2005),True
tt0425210,Lucky Number Slevin,2006.0,https://www.the-numbers.com/movie/Lucky-Number-Slevin,True
tt0425413,Run Fatboy Run,2007.0,https://www.the-numbers.com/movie/Run-Fatboy-Run,True
tt0425430,The Messengers,2007.0,https://www.the-numbers.com/movie/Messengers-The,True
tt0425637,Red Cliff,2008.0,https://www.the-numbers.com/movie/Red-Cliff,True
tt0425661,The Great Yokai War,2005.0,,False
tt0426275,Umizaru,2004.0,,False
tt0426592,Superhero Movie,2008.0,https://www.the-numbers.com/movie/Superhero-Movie,True
tt0426931,August Rush,2007.0,https://www.the-numbers.com/movie/August-Rush,True
tt0427152,Dinner for Schmucks,2010.0,https://www.the-numbers.com/movie/Dinner-for-Schmucks,True
tt0427229,Failure to Launch,2006.0,https://www.the-numbers.com/movie/Failure-to-Launch,True
tt0427309,The Great Debaters,2007.0,https://www.the-numbers.com/movie/Great-Debaters-The,True
tt0427327,Hairspray,2007.0,https://www.the-numbers.com/movie/Hairspray-(2007),True
tt0427392,The Invasion,2007.0,https://www.the-numbers.com/movie/Invasion-The,True
tt0427954,The Protector,2005.0,https://www.the-numbers.com/movie/Tom-yum-goong,True
tt0428803,March of the Penguins,2005.0,,False
tt0429493,The A-Team,2010.0,https://www.the-numbers.com/movie/A-Team-The,True
tt0429589,The Ant Bully,2006.0,https://www.the-numbers.com/movie/Ant-Bully-The,True
tt0429591,Aquamarine,2006.0,https://www.the-numbers.com/movie/Aquamarine,True
tt0430105,Four Brothers,2005.0,https://www.the-numbers.com/movie/Four-Brothers-(2005),True
tt0430304,Little Man,2006.0,https://www.the-numbers.com/movie/Little-Man,True
tt0430308,Get Rich or Die Tryin',2005.0,https://www.the-numbers.com/movie/Get-Rich-or-Die-Tryin,True
tt0430357,Miami Vice,2006.0,https://www.the-numbers.com/movie/Miami-Vice-(2006),True
tt0430634,Stick It,2006.0,https://www.the-numbers.com/movie/Stick-It,True
tt0430770,The Women,2008.0,https://www.the-numbers.com/movie/Women-The-(2008),True
tt0430912,Basic Instinct 2,2006.0,https://www.the-numbers.com/movie/Basic-Instinct-2,True
tt0430922,Role Models,2008.0,https://www.the-numbers.com/movie/Role-Models,True
tt0431021,The Possession,2012.0,,False
tt0431197,The Kingdom,2007.0,https://www.the-numbers.com/movie/Kingdom-The,True
tt0431308,P.S. I Love You,2007.0,https://www.the-numbers.com/movie/P-S-I-Love-You,True
tt0432021,Resident Evil: Extinction,2007.0,https://www.the-numbers.com/movie/Resident-Evil-Extinction,True
tt0432283,Fantastic Mr. Fox,2009.0,https://www.the-numbers.com/movie/Fantastic-Mr-Fox-(2009),True
tt0432291,The Fog,2005.0,https://www.the-numbers.com/movie/Fog-The-(2005),True
tt0432348,Saw II,2005.0,https://www.the-numbers.com/movie/Saw-II-(2005),True
tt0432637,Krrish,2006.0,,False
tt0433035,Real Steel,2011.0,https://www.the-numbers.com/movie/Real-Steel,True
tt0433328,Another Public Enemy,2005.0,,False
tt0433383,"Good Night, and Good Luck.",2005.0,https://www.the-numbers.com/movie/Good-Night-and-Good-Luck,True
tt0433386,The Grudge 2,2006.0,https://www.the-numbers.com/movie/Grudge-2-The,True
tt0433400,Just Friends,2005.0,https://www.the-numbers.com/movie/Just-Friends-(2005),True
tt0433412,Material Girls,2006.0,https://www.the-numbers.com/movie/Material-Girls,True
tt0434215,Flicka,2006.0,https://www.the-numbers.com/movie/Flicka,True
tt0435286,Pokémon the Movie: Destiny Deoxys,2004.0,,False
tt0435434,Swing Girls,2004.0,,False
tt0435625,The Descent,2005.0,https://www.the-numbers.com/movie/Descent-The,True
tt0435651,The Giver,2014.0,https://www.the-numbers.com/movie/Giver-The,True
tt0435670,The Invisible,2007.0,https://www.the-numbers.com/movie/Invisible-The,True
tt0435705,Next,2007.0,https://www.the-numbers.com/movie/Next-(2007),True
tt0435761,Toy Story 3,2010.0,https://www.the-numbers.com/movie/Toy-Story-3,True
tt0436331,Friends with Money,2006.0,https://www.the-numbers.com/movie/Friends-with-Money,True
tt0436339,G-Force,2009.0,https://www.the-numbers.com/movie/G-Force,True
tt0436697,The Queen,2006.0,https://www.the-numbers.com/movie/Queen-The,True
tt0436889,The White Massai,2005.0,,False
tt0437086,Alita: Battle Angel,2019.0,https://www.the-numbers.com/movie/Alita-Battle-Angel-(2019),True
tt0437179,See No Evil,2006.0,https://www.the-numbers.com/movie/See-No-Evil,True
tt0437800,Akeelah and the Bee,2006.0,https://www.the-numbers.com/movie/Akeelah-and-the-Bee,True
tt0437863,The Benchwarmers,2006.0,https://www.the-numbers.com/movie/Benchwarmers-The,True
tt0438097,Ice Age: The Meltdown,2006.0,https://www.the-numbers.com/movie/Ice-Age-The-Meltdown,True
tt0438488,Terminator Salvation,2009.0,https://www.the-numbers.com/movie/Terminator-Salvation,True
tt0439547,Two Sons of Francisco,2005.0,,False
tt0439572,The Flash,2023.0,https://www.the-numbers.com/movie/Flash-The,True
tt0439662,Fanaa,2006.0,https://www.the-numbers.com/movie/Fanaa,True
tt0440963,The Bourne Ultimatum,2007.0,https://www.the-numbers.com/movie/Bourne-Ultimatum-The,True
tt0441048,Dhoom 2,2006.0,https://www.the-numbers.com/movie/Dhoom-2,True
tt0441773,Kung Fu Panda,2008.0,https://www.the-numbers.com/movie/Kung-Fu-Panda-(2008),True
tt0441796,Stay Alive,2006.0,https://www.the-numbers.com/movie/Stay-Alive-(2006),True
tt0441909,Volver,2006.0,https://www.the-numbers.com/movie/Volver,True
tt0442268,Be with You,2004.0,,False
tt0442933,Beowulf,2007.0,https://www.the-numbers.com/movie/Beowulf,True
tt0443272,Lincoln,2012.0,https://www.the-numbers.com/movie/Lincoln,True
tt0443274,Vantage Point,2008.0,https://www.the-numbers.com/movie/Vantage-Point,True
tt0443295,"Yours, Mine & Ours",2005.0,https://www.the-numbers.com/movie/Yours-Mine-and-Ours-(2005),True
